,PM2.5,PM10,NO2,CO,O3,SO2,temperature,pressure,humidity,wind_direction,wind_speed/kph
2017-07-31 19:00:00,66.0,76.0,29.0,1.0,96.0,2.0,56.55,97.63999999999999,74.7,131.78,4.05
2017-07-31 20:00:00,73.0,86.0,26.0,0.9,167.0,2.0,56.34,97.79999999999995,76.08,117.8,4.12
2017-07-31 21:00:00,75.0,76.0,29.0,0.9,52.0,2.0,56.120000000000005,97.96000000000004,77.46,104.99,4.42
2017-07-31 22:00:00,70.0,79.0,76.0,1.0,3.0,2.0,56.44,98.09000000000003,75.14,109.35,4.96
2017-07-31 23:00:00,72.0,94.0,63.0,1.0,3.0,2.0,56.75,98.22000000000003,72.81,112.84,5.52
2017-08-01 00:00:00,83.0,100.0,60.0,1.0,15.0,2.0,57.06,98.35000000000002,70.48,115.68,6.09
2017-08-01 01:00:00,92.0,104.0,50.0,1.0,41.0,2.0,57.730000000000004,98.15999999999997,65.86,120.48,6.47
2017-08-01 02:00:00,95.0,113.0,35.0,1.0,105.0,2.0,58.39,97.96000000000004,61.24,124.74,6.88
2017-08-01 03:00:00,94.0,105.0,38.0,1.0,116.0,2.0,59.06,97.75999999999999,56.63,128.49,7.33
2017-08-01 04:00:00,83.0,112.0,29.0,0.8999999761581421,135.0,2.0,59.769999999999996,97.19000000000005,52.98,131.72,7.55
2017-08-01 05:00:00,57.0,85.0,21.0,0.8999999761581421,153.0,2.0,60.489999999999995,96.62,49.34,134.75,7.8
2017-08-01 06:00:00,55.0,80.0,17.0,0.699999988079071,162.0,2.0,61.21,96.03999999999996,45.7,137.59,8.07
2017-08-01 07:00:00,45.0,95.0,18.0,0.699999988079071,151.0,2.0,60.91,95.94000000000005,46.75,133.02,8.17
2017-08-01 08:00:00,38.0,113.0,17.0,0.699999988079071,142.0,3.0,60.61,95.84000000000003,47.8,128.6,8.33
2017-08-01 10:00:00,31.0,42.0,21.0,0.8,114.0,2.0,60.019999999999996,95.78999999999996,50.24,120.39,8.08
2017-08-01 11:00:00,37.0,69.0,22.0,0.7,120.0,2.0,59.739999999999995,95.83000000000004,51.63,115.97,7.67
2017-08-01 12:00:00,33.0,50.0,18.0,0.6,113.0,2.0,59.46,95.88,53.02,111.08,7.3
2017-08-01 13:00:00,34.0,62.0,22.0,0.6,94.0,2.0,58.94,96.12,55.72,123.26,7.44
2017-08-01 14:00:00,37.0,56.0,28.0,0.6,79.0,2.0,58.42,96.36000000000001,58.43,134.51,7.9
2017-08-01 15:00:00,32.0,94.0,28.0,0.4599999785423279,84.0,6.0,57.91,96.60000000000002,61.14,144.21,8.62
2017-08-01 16:00:00,35.0,58.0,32.0,0.7599999904632568,68.0,6.0,57.53,96.34000000000003,63.15,134.51,7.69
2017-08-01 17:00:00,18.0,27.0,32.0,0.4600000381469727,47.0,1.0,57.16,96.09000000000003,65.17,122.63,7.04
2017-08-01 18:00:00,21.0,30.0,35.0,0.6600000262260437,43.0,14.0,56.79,95.83000000000004,67.18,109.05,6.75
2017-08-01 19:00:00,33.0,37.0,32.0,0.6599999666213989,35.0,13.0,56.47,95.70000000000005,70.36,102.89,6.22
2017-08-01 20:00:00,31.0,44.0,29.0,0.5,78.0,2.0,56.16,95.55999999999995,73.53,95.69,5.77
2017-08-01 21:00:00,30.0,33.0,31.0,0.6,15.0,3.0,55.85,95.42999999999995,76.7,87.43,5.43
2017-08-01 22:00:00,35.0,48.0,41.0,0.7199999690055847,18.0,3.0,56.03,95.37,75.98,84.46,5.34
2017-08-01 23:00:00,35.0,51.0,36.0,1.2,8.0,6.0,56.21,95.29999999999995,75.25,81.4,5.27
2017-08-02 00:00:00,56.0,69.0,34.0,1.9,14.0,9.0,56.39,95.24000000000001,74.53,78.26,5.21
2017-08-02 01:00:00,54.0,75.0,34.0,1.9,19.0,8.0,57.31,94.74000000000001,69.82,73.85,5.28
2017-08-02 02:00:00,56.0,85.0,36.0,1.9,19.0,9.0,58.230000000000004,94.24000000000001,65.1,69.58,5.38
2017-08-02 03:00:00,59.0,123.0,41.0,1.9,13.0,5.0,59.15,93.74000000000001,60.39,65.49,5.5
2017-08-02 04:00:00,48.0,52.0,33.0,1.8,33.0,4.0,60.019999999999996,92.75,56.09,90.85,5.94
2017-08-02 05:00:00,49.0,62.0,27.0,0.7000000476837158,82.0,6.0,60.89,91.75999999999999,51.8,109.68,7.3
2017-08-02 06:00:00,22.0,23.0,20.0,0.9,96.0,2.0,61.75,90.75999999999999,47.5,121.74,9.18
2017-08-02 07:00:00,25.0,53.0,22.0,0.4599999785423279,129.0,6.0,61.480000000000004,90.51999999999998,48.74,121.66,9.43
2017-08-02 08:00:00,28.0,50.0,21.0,1.0,105.0,2.0,61.2,90.26999999999998,49.98,121.59,9.69
2017-08-02 09:00:00,35.0,58.0,26.0,1.0,101.0,2.0,60.92,90.01999999999998,51.22,121.52,9.95
2017-08-02 10:00:00,32.0,40.0,35.0,0.9,88.0,2.0,60.120000000000005,89.92999999999995,55.72,121.55,9.81
2017-08-02 11:00:00,42.0,129.0,30.0,0.41999998688697815,89.0,12.0,59.32,89.84000000000003,60.23,121.58,9.67
2017-08-02 12:00:00,28.0,38.0,44.0,0.4800000190734863,73.0,6.0,58.510000000000005,89.75,64.74,121.61,9.53
2017-08-02 13:00:00,26.0,28.0,43.0,0.7400000095367432,45.0,1.0,58.11,89.87,66.46,104.23,8.26
2017-08-02 14:00:00,17.0,32.0,27.0,0.6000000238418579,69.0,2.0,57.7,89.99000000000001,68.19,83.27,7.96
2017-08-02 15:00:00,29.0,69.0,35.0,0.5799999833106995,58.0,6.0,57.3,90.11000000000001,69.91,63.46,8.72
2017-08-02 16:00:00,15.0,46.0,37.0,0.4800000190734863,44.0,1.0,57.03,89.53999999999996,71.57,49.0,8.35
2017-08-02 17:00:00,9.0,18.0,24.0,0.4000000059604645,57.0,9.0,56.760000000000005,88.97000000000003,73.24,34.23,8.54
2017-08-02 18:00:00,13.0,31.0,21.0,0.4399999976158142,66.0,9.0,56.489999999999995,88.39999999999998,74.9,20.92,9.25
2017-08-02 19:00:00,3.0,27.0,13.0,0.4000000059604645,54.0,2.0,56.41,87.70000000000005,74.38,5.9,8.2
2017-08-02 20:00:00,4.0,27.0,12.0,0.4000000059604645,65.0,2.0,56.34,87.0,73.85,348.1,7.84
2017-08-02 21:00:00,3.0,13.0,35.0,0.4000000059604645,16.0,2.0,56.260000000000005,86.29999999999995,73.33,330.45,8.27
2017-08-02 22:00:00,7.0,16.0,36.0,0.4000000059604645,14.0,2.0,56.92,86.28999999999996,68.26,326.52,8.33
2017-08-02 23:00:00,15.0,39.0,37.0,0.4399999678134918,25.0,9.0,57.59,86.27999999999997,63.2,322.67,8.44
2017-08-03 00:00:00,22.0,59.0,24.0,0.4599999785423279,42.0,9.0,58.260000000000005,86.25999999999999,58.14,318.93,8.58
2017-08-03 01:00:00,19.0,28.0,29.0,0.8,42.0,3.0,59.67,86.00999999999999,50.1,324.87,9.6
2017-08-03 02:00:00,26.0,42.0,29.0,0.9,64.0,3.0,61.07,85.75999999999999,42.06,329.62,10.7
2017-08-03 03:00:00,28.0,35.0,16.0,0.7,104.0,2.0,62.48,85.50999999999999,34.03,333.47,11.87
2017-08-03 04:00:00,21.0,45.0,10.0,0.6000000238418579,136.0,2.0,63.26,85.02999999999997,30.2,325.2,12.28
2017-08-03 05:00:00,21.0,56.0,7.0,0.5,138.0,2.0,64.03,84.53999999999996,26.38,317.62,12.93
2017-08-03 06:00:00,23.0,30.0,8.0,0.5,143.0,2.0,64.81,84.05999999999995,22.55,310.87,13.79
2017-08-03 07:00:00,18.0,38.0,7.0,0.4000000059604645,140.0,2.0,64.92,84.25999999999999,21.73,305.38,12.97
2017-08-03 08:00:00,15.0,35.0,7.0,0.4000000059604645,145.0,2.0,65.03999999999999,84.46000000000004,20.91,299.21,12.3
2017-08-03 09:00:00,11.0,69.0,14.0,0.4,160.0,2.0,65.15,84.65999999999997,20.08,292.42,11.78
2017-08-03 10:00:00,20.0,35.0,20.0,0.5,159.0,2.0,64.19,85.12,24.26,281.9,9.66
2017-08-03 11:00:00,26.0,81.0,27.0,0.7,158.0,2.0,63.22,85.58000000000004,28.44,266.38,8.04
2017-08-03 12:00:00,36.0,114.0,24.0,0.8,173.0,2.0,62.26,86.03999999999996,32.62,245.48,7.25
2017-08-03 13:00:00,39.0,84.0,29.0,0.8,150.0,2.0,61.58,86.84000000000003,35.51,256.21,7.01
2017-08-03 14:00:00,44.0,104.0,36.0,0.8,123.0,2.0,60.9,87.64999999999998,38.4,267.27,7.04
2017-08-03 15:00:00,45.0,96.0,39.0,0.8,99.0,2.0,60.230000000000004,88.45000000000005,41.3,277.87,7.32
2017-08-03 16:00:00,45.0,70.0,35.0,0.8,107.0,2.0,59.760000000000005,88.72000000000003,41.66,290.59,6.06
2017-08-03 17:00:00,31.0,47.0,71.0,0.6000000238418579,29.0,2.0,59.29,88.99000000000001,42.02,308.53,5.23
2017-08-03 18:00:00,32.0,94.0,85.0,0.6,3.0,2.0,58.83,89.25999999999999,42.38,330.19,5.05
2017-08-03 19:00:00,33.0,70.0,67.0,0.5,16.0,2.0,58.41,89.65999999999997,45.25,346.07,4.99
2017-08-03 20:00:00,27.0,63.0,59.0,0.5,29.0,2.0,57.989999999999995,90.05999999999995,48.12,1.19,5.3
2017-08-03 21:00:00,30.0,48.0,56.0,0.5,25.0,2.0,57.58,90.46000000000004,50.98,13.87,5.93
2017-08-03 22:00:00,24.0,66.0,63.0,0.5,17.0,2.0,58.11,90.92999999999995,49.52,20.79,5.67
2017-08-03 23:00:00,16.0,17.0,75.0,0.5,8.0,2.0,58.65,91.39999999999998,48.05,28.26,5.5
2017-08-04 00:00:00,18.0,56.0,70.0,0.5,19.0,2.0,59.19,91.88,46.58,36.05,5.43
2017-08-04 01:00:00,21.0,81.0,56.0,0.6,54.0,2.0,60.760000000000005,91.71000000000004,39.91,39.36,5.4
2017-08-04 02:00:00,17.0,39.0,38.0,0.5,87.0,6.0,62.33,91.53999999999996,33.23,42.69,5.38
2017-08-04 03:00:00,12.0,45.0,35.0,0.5,115.0,7.0,63.9,91.37,26.56,46.04,5.38
2017-08-04 04:00:00,15.0,27.0,22.0,0.5,175.0,5.0,64.56,90.86000000000001,24.69,68.14,5.7
2017-08-04 05:00:00,12.0,32.0,18.0,0.4,202.0,3.0,65.22,90.35000000000002,22.82,85.64,6.73
2017-08-04 06:00:00,21.0,42.0,17.0,0.4,219.0,2.0,65.87,89.85000000000002,20.94,97.71,8.2
2017-08-04 07:00:00,16.0,23.0,14.0,0.4,209.0,2.0,65.91,89.91999999999996,20.1,101.13,4.96
2017-08-04 08:00:00,14.0,20.0,16.0,0.4,207.0,2.0,65.95,90.0,19.27,116.96,1.79
2017-08-04 09:00:00,13.0,37.0,20.0,0.3,140.0,2.0,65.97999999999999,90.07000000000005,18.43,248.05,1.79
2017-08-04 10:00:00,13.0,38.0,34.0,0.5,122.0,2.0,64.93,90.32000000000005,21.02,254.48,1.8
2017-08-04 11:00:00,12.0,17.0,40.0,0.4,117.0,2.0,63.87,90.55999999999995,23.61,260.81,1.82
2017-08-04 12:00:00,18.0,45.0,53.0,0.5,100.0,2.0,62.81,90.80999999999995,26.2,266.88,1.87
2017-08-04 13:00:00,18.0,51.0,62.0,0.5,78.0,2.0,61.83,91.50999999999999,23.6,309.92,3.97
2017-08-04 14:00:00,18.0,49.0,83.0,0.5,48.0,2.0,60.84,92.21000000000004,20.99,320.92,6.7
2017-08-04 15:00:00,19.0,42.0,91.0,0.5,43.0,2.0,59.85,92.91999999999996,18.38,325.48,9.52
2017-08-04 16:00:00,12.0,32.0,62.0,0.4,68.0,2.0,59.28,92.87,20.42,330.59,8.45
2017-08-04 17:00:00,16.0,35.0,56.0,0.4,68.0,2.0,58.7,92.83000000000004,22.46,337.11,7.46
2017-08-04 18:00:00,9.0,35.0,40.0,0.4,81.0,2.0,58.120000000000005,92.77999999999997,24.49,345.48,6.6
2017-08-04 19:00:00,13.0,47.0,72.0,0.4,53.0,2.0,57.83,92.96000000000004,26.17,345.35,6.57
2017-08-04 20:00:00,16.0,68.0,95.0,0.4,10.0,2.0,57.54,93.13,27.84,345.22,6.53
2017-08-04 21:00:00,24.0,109.0,85.0,0.5,2.0,2.0,57.25,93.30999999999995,29.51,345.08,6.49
2017-08-04 22:00:00,46.0,135.0,75.0,0.6,2.0,2.0,57.75,93.50999999999999,28.1,352.22,6.2
2017-08-04 23:00:00,39.0,66.0,61.0,0.6000000238418579,26.0,2.0,58.260000000000005,93.71000000000004,26.69,359.94,6.01
2017-08-05 00:00:00,20.0,35.0,62.0,0.5,34.0,2.0,58.760000000000005,93.89999999999998,25.28,8.01,5.93
2017-08-05 03:00:00,23.0,78.0,54.0,0.6,54.0,2.0,62.96,92.22000000000003,22.69,110.91,4.66
2017-08-05 04:00:00,17.0,17.0,34.0,0.6,102.0,4.0,63.45,91.55999999999995,23.75,128.69,6.17
2017-08-05 05:00:00,15.0,42.0,22.0,0.5,141.0,2.0,63.93,90.90999999999997,24.8,138.91,8.03
2017-08-05 06:00:00,18.0,39.0,27.0,0.5,173.0,2.0,64.41,90.25,25.86,145.16,10.05
2017-08-05 07:00:00,30.0,89.0,31.0,0.7,231.0,2.0,64.0,90.27999999999997,27.29,155.48,9.83
2017-08-05 08:00:00,35.0,62.0,24.0,0.6,252.0,2.0,63.59,90.30999999999995,28.73,165.91,9.93
2017-08-05 09:00:00,30.0,62.0,17.0,0.5,224.0,2.0,63.18,90.35000000000002,30.16,175.81,10.36
2017-08-05 10:00:00,29.0,85.0,18.0,0.6,214.0,2.0,62.44,90.30999999999995,33.41,181.68,8.72
2017-08-05 11:00:00,28.0,116.0,25.0,0.7,217.0,2.0,61.7,90.27999999999997,36.66,190.12,7.22
2017-08-05 12:00:00,44.0,93.0,24.0,0.9,193.0,2.0,60.96,90.25,39.92,202.53,5.96
2017-08-05 13:00:00,56.0,101.0,26.0,1.0,179.0,2.0,60.480000000000004,90.54999999999995,40.22,195.27,3.46
2017-08-05 14:00:00,36.0,58.0,15.0,0.5,166.0,2.0,59.989999999999995,90.86000000000001,40.52,158.76,1.26
2017-08-05 15:00:00,36.0,59.0,31.0,0.7,128.0,2.0,59.5,91.15999999999997,40.82,61.75,2.08
2017-08-05 16:00:00,23.0,56.0,38.0,0.6000000238418579,108.0,2.0,59.120000000000005,90.92999999999995,42.8,42.54,2.47
2017-08-05 17:00:00,17.0,30.0,26.0,0.5,118.0,2.0,58.730000000000004,90.70000000000005,44.78,29.62,3.06
2017-08-05 18:00:00,19.0,25.0,29.0,0.5,102.0,2.0,58.35,90.47000000000003,46.76,21.15,3.75
2017-08-05 19:00:00,20.0,21.0,36.0,0.5,95.0,2.0,57.9,90.67999999999995,48.83,18.4,3.78
2017-08-05 20:00:00,27.0,37.0,23.0,0.4,134.0,2.0,57.46,90.88999999999999,50.89,15.71,3.83
2017-08-05 21:00:00,20.0,55.0,22.0,0.4000000059604645,80.0,2.0,57.010000000000005,91.11000000000001,52.95,13.09,3.89
2017-08-05 22:00:00,22.0,28.0,31.0,0.4,66.0,2.0,57.59,91.36000000000001,47.91,10.82,4.32
2017-08-05 23:00:00,15.0,30.0,28.0,0.4000000059604645,76.0,2.0,58.17,91.62,42.87,8.97,4.76
2017-08-06 00:00:00,21.0,36.0,26.0,0.4,87.0,2.0,58.75,91.88,37.82,7.43,5.21
2017-08-06 01:00:00,18.0,41.0,28.0,0.5,95.0,2.0,60.09,91.47000000000003,31.81,342.09,7.08
2017-08-06 02:00:00,21.0,38.0,22.0,0.5,130.0,2.0,61.44,91.04999999999995,25.8,328.84,9.72
2017-08-06 03:00:00,25.0,28.0,31.0,0.6,133.0,3.0,62.78,90.63999999999999,19.78,321.47,12.65
2017-08-06 04:00:00,8.0,24.0,11.0,0.30000001192092896,137.0,3.0,63.3,89.90999999999997,19.24,315.44,15.25
2017-08-06 05:00:00,6.0,24.0,7.0,0.20000000298023224,136.0,2.0,63.81,89.19000000000005,18.7,311.19,17.96
2017-08-06 06:00:00,4.0,26.0,8.0,0.20000000298023224,141.0,2.0,64.33,88.47000000000003,18.15,308.08,20.75
2017-08-06 07:00:00,12.0,23.0,10.0,0.20000000298023224,146.0,2.0,64.09,88.58000000000004,19.04,311.23,20.22
2017-08-06 08:00:00,9.0,24.0,14.0,0.3,146.0,2.0,63.86,88.69000000000005,19.93,314.54,19.76
2017-08-06 09:00:00,8.0,24.0,14.0,0.20000000298023224,136.0,2.0,63.62,88.79999999999995,20.82,318.0,19.36
2017-08-06 10:00:00,7.0,43.0,19.0,0.3,145.0,2.0,62.87,89.15999999999997,22.94,322.34,18.2
2017-08-06 11:00:00,10.0,34.0,36.0,0.4,117.0,2.0,62.11,89.51999999999998,25.06,327.24,17.16
2017-08-06 12:00:00,10.0,39.0,49.0,0.5,96.0,2.0,61.36,89.88,27.18,332.72,16.27
2017-08-06 13:00:00,13.0,49.0,68.0,0.5,16.0,2.0,60.82,90.42999999999995,28.81,333.7,14.71
2017-08-06 14:00:00,18.0,35.0,73.0,0.5,11.0,2.0,60.28,90.98000000000002,30.45,334.9,13.16
2017-08-06 15:00:00,13.0,58.0,83.0,0.5,27.0,2.0,59.739999999999995,91.51999999999998,32.08,336.44,11.62
2017-08-06 16:00:00,13.0,40.0,81.0,0.4,26.0,2.0,59.29,91.62,33.78,332.92,11.29
2017-08-06 17:00:00,11.0,45.0,71.0,0.3,32.0,2.0,58.85,91.72000000000003,35.49,329.21,11.0
2017-08-06 18:00:00,14.0,58.0,89.0,0.4,7.0,2.0,58.41,91.82000000000005,37.19,325.33,10.77
2017-08-06 19:00:00,10.0,24.0,95.0,0.4,5.0,2.0,58.08,91.80999999999995,38.16,324.35,10.48
2017-08-06 20:00:00,10.0,19.0,80.0,0.4,7.0,2.0,57.75,91.79999999999995,39.13,323.32,10.19
2017-08-06 21:00:00,7.0,32.0,84.0,0.4,4.0,2.0,57.43,91.79999999999995,40.11,322.23,9.91
2017-08-06 22:00:00,10.0,38.0,81.0,0.4,4.0,3.0,57.92,91.96000000000004,38.64,327.08,10.06
2017-08-06 23:00:00,10.0,50.0,63.0,0.5,21.0,3.0,58.41,92.12,37.17,331.76,10.27
2017-08-07 00:00:00,9.0,39.0,35.0,0.4,56.0,2.0,58.9,92.27999999999997,35.7,336.22,10.56
2017-08-07 01:00:00,4.0,17.0,16.0,0.3,85.0,2.0,59.96,92.20000000000005,32.17,345.99,9.65
2017-08-07 02:00:00,5.0,22.0,15.0,0.3,93.0,2.0,61.019999999999996,92.12,28.65,357.38,9.07
2017-08-07 03:00:00,8.0,18.0,15.0,0.3,106.0,2.0,62.08,92.03999999999996,25.12,9.77,8.88
2017-08-07 04:00:00,4.0,20.0,12.0,0.3,109.0,2.0,63.07,91.29999999999995,23.09,17.22,7.13
2017-08-07 05:00:00,5.0,6.0,10.0,0.3,113.0,2.0,64.06,90.55999999999995,21.06,29.14,5.58
2017-08-07 06:00:00,6.0,10.0,9.0,0.3,118.0,2.0,65.05,89.82000000000005,19.02,48.56,4.43
2017-08-07 07:00:00,8.0,10.0,10.0,0.3,138.0,2.0,64.4,89.76999999999998,20.57,116.42,4.09
2017-08-07 08:00:00,6.0,12.0,13.0,0.3,146.0,2.0,63.74,89.73000000000002,22.11,148.66,7.7
2017-08-07 09:00:00,10.0,14.0,13.0,0.3,132.0,2.0,63.09,89.67999999999995,23.65,159.02,12.13
2017-08-07 10:00:00,12.0,49.0,23.0,0.3,166.0,2.0,62.35,89.77999999999997,26.33,170.52,11.97
2017-08-07 11:00:00,10.0,43.0,24.0,0.4,160.0,2.0,61.620000000000005,89.88999999999999,29.0,181.85,12.3
2017-08-07 12:00:00,12.0,50.0,22.0,0.3,156.0,2.0,60.89,89.99000000000001,31.68,192.22,13.08
2017-08-07 13:00:00,13.0,59.0,25.0,0.4,143.0,2.0,60.379999999999995,90.08000000000004,33.51,197.96,9.7
2017-08-07 14:00:00,17.0,71.0,26.0,0.4,136.0,2.0,59.879999999999995,90.16999999999996,35.35,209.51,6.53
2017-08-07 15:00:00,20.0,81.0,29.0,0.5,127.0,2.0,59.370000000000005,90.26999999999998,37.19,238.22,4.04
2017-08-07 16:00:00,21.0,79.0,42.0,0.5,89.0,2.0,58.92,90.25,38.38,257.93,2.86
2017-08-07 17:00:00,24.0,89.0,57.0,0.6,65.0,2.0,58.480000000000004,90.24000000000001,39.57,293.49,2.35
2017-08-07 18:00:00,26.0,78.0,54.0,0.5,61.0,2.0,58.03,90.23000000000002,40.76,328.57,2.89
2017-08-07 19:00:00,26.0,92.0,86.0,0.6,21.0,2.0,57.58,90.33000000000004,43.36,338.09,3.23
2017-08-07 20:00:00,30.0,122.0,103.0,0.6,3.0,2.0,57.120000000000005,90.42999999999995,45.97,345.64,3.65
2017-08-07 21:00:00,32.0,101.0,93.0,0.6,2.0,2.0,56.67,90.52999999999997,48.57,351.56,4.11
2017-08-07 22:00:00,32.0,88.0,91.0,0.6,2.0,2.0,57.09,90.55999999999995,46.9,8.6,4.23
2017-08-07 23:00:00,37.0,113.0,92.0,0.7,6.0,2.0,57.510000000000005,90.59000000000003,45.23,23.48,4.69
2017-08-08 00:00:00,47.0,112.0,89.0,0.8,21.0,3.0,57.92,90.62,43.56,35.09,5.4
2017-08-08 01:00:00,53.0,118.0,71.0,0.8,58.0,3.0,59.31,90.09000000000003,38.83,68.71,3.47
2017-08-08 02:00:00,42.0,57.0,46.0,0.8,108.0,4.0,60.69,89.55999999999995,34.1,119.44,3.86
2017-08-08 03:00:00,35.0,68.0,38.0,0.7,149.0,4.0,62.08,89.02999999999997,29.37,145.36,6.15
2017-08-08 04:00:00,39.0,68.0,35.0,0.7,190.0,4.0,62.63,88.38999999999999,28.14,158.44,7.68
2017-08-08 05:00:00,27.0,60.0,20.0,0.5,201.0,3.0,63.18,87.75,26.9,166.87,9.49
2017-08-08 06:00:00,19.0,33.0,22.0,0.5,223.0,3.0,63.74,87.11000000000001,25.66,172.53,11.43
2017-08-08 07:00:00,37.0,76.0,29.0,0.6,277.0,3.0,63.55,86.92999999999995,25.83,177.06,10.88
2017-08-08 09:00:00,32.0,65.0,17.0,0.3800000250339508,224.0,5.0,63.18,86.57000000000005,26.16,187.43,10.02
2017-08-08 10:00:00,32.0,71.0,19.0,0.6,163.0,4.0,62.54,86.57000000000005,28.09,189.0,9.61
2017-08-08 11:00:00,11.0,41.0,22.0,0.7,163.0,4.0,61.9,86.57000000000005,30.01,190.72,9.2
2017-08-08 12:00:00,3.0,6.0,23.0,0.9,185.0,4.0,61.260000000000005,86.58000000000004,31.93,192.6,8.81
2017-08-08 13:00:00,27.0,57.0,39.0,0.7,100.0,2.0,60.65,87.04999999999995,34.88,173.81,5.6
2017-08-08 14:00:00,24.0,62.0,31.0,0.6,115.0,2.0,60.03,87.52999999999997,37.82,129.08,4.03
2017-08-08 15:00:00,9.0,27.0,10.0,0.5,117.0,2.0,59.42,88.00999999999999,40.76,85.09,5.67
2017-08-08 16:00:00,8.0,13.0,14.0,0.5,112.0,2.0,58.68,87.89999999999998,45.27,83.71,6.13
2017-08-08 17:00:00,9.0,25.0,25.0,0.6000000238418579,89.0,2.0,57.95,87.79999999999995,49.78,82.52,6.6
2017-08-08 18:00:00,10.0,24.0,19.0,0.6000000238418579,100.0,2.0,57.22,87.69000000000005,54.3,81.49,7.06
2017-08-08 19:00:00,15.0,60.0,17.0,0.4000000059604645,94.0,2.0,56.81,87.95000000000005,57.38,62.93,6.32
2017-08-08 20:00:00,9.0,54.0,15.0,0.4000000059604645,77.0,2.0,56.39,88.21000000000004,60.47,42.25,6.36
2017-08-08 21:00:00,13.0,44.0,22.0,0.4000000059604645,82.0,2.0,55.97,88.47000000000003,63.55,24.09,7.17
2017-08-08 22:00:00,16.0,42.0,18.0,0.4000000059604645,80.0,2.0,56.21,88.54999999999995,60.97,20.63,7.29
2017-08-08 23:00:00,22.0,36.0,29.0,0.5,67.0,2.0,56.44,88.63999999999999,58.4,17.3,7.44
2017-08-09 00:00:00,17.0,18.0,37.0,0.5,70.0,2.0,56.68,88.72000000000003,55.82,14.11,7.61
2017-08-09 01:00:00,18.0,36.0,40.0,0.5,74.0,2.0,57.79,88.40999999999997,51.31,35.3,4.6
2017-08-09 02:00:00,16.0,44.0,31.0,0.5,92.0,2.0,58.9,88.10000000000002,46.8,87.95,3.46
2017-08-09 03:00:00,19.0,44.0,31.0,0.5,99.0,2.0,60.0,87.78999999999996,42.28,129.43,5.52
2017-08-09 04:00:00,26.0,31.0,44.0,0.6,99.0,2.0,60.58,87.14999999999998,39.65,149.17,6.45
2017-08-09 05:00:00,30.0,33.0,40.0,0.7,133.0,2.0,61.16,86.51999999999998,37.01,162.74,7.94
2017-08-09 06:00:00,28.0,34.0,32.0,0.6,176.0,2.0,61.730000000000004,85.88,34.38,171.71,9.72
2017-08-09 07:00:00,28.0,38.0,28.0,0.6,201.0,2.0,61.33,86.07000000000005,35.88,170.18,8.94
2017-08-09 08:00:00,32.0,49.0,30.0,0.6,199.0,2.0,60.93,86.25999999999999,37.39,168.36,8.17
2017-08-09 09:00:00,26.0,39.0,30.0,0.5,160.0,2.0,60.53,86.44000000000005,38.9,166.17,7.42
2017-08-09 10:00:00,32.0,52.0,36.0,0.6,152.0,2.0,59.81,86.61000000000001,42.94,163.36,7.81
2017-08-09 11:00:00,29.0,60.0,46.0,0.7,138.0,2.0,59.1,86.77999999999997,46.97,160.82,8.23
2017-08-09 12:00:00,42.0,69.0,45.0,0.7,127.0,2.0,58.379999999999995,86.94000000000005,51.01,158.53,8.65
2017-08-09 13:00:00,43.0,68.0,52.0,0.7,88.0,2.0,57.81,87.62,53.35,148.34,6.98
2017-08-09 14:00:00,41.0,62.0,47.0,0.7,80.0,2.0,57.239999999999995,88.29999999999995,55.69,132.63,5.66
2017-08-09 15:00:00,47.0,65.0,52.0,0.7,65.0,2.0,56.67,88.97000000000003,58.03,110.27,4.97
2017-08-09 16:00:00,48.0,65.0,59.0,0.7,49.0,2.0,56.379999999999995,89.02999999999997,59.57,102.32,4.81
2017-08-09 17:00:00,50.0,55.0,53.0,0.6,48.0,2.0,56.1,89.09000000000003,61.1,94.03,4.76
2017-08-09 18:00:00,41.0,43.0,52.0,0.6,46.0,2.0,55.81,89.14999999999998,62.64,85.71,4.8
2017-08-09 19:00:00,49.0,51.0,53.0,0.6,48.0,2.0,55.58,89.33000000000004,63.39,75.31,4.57
2017-08-09 20:00:00,53.0,59.0,79.0,0.6,8.0,2.0,55.35,89.5,64.15,64.2,4.5
2017-08-09 21:00:00,50.0,53.0,69.0,0.6,12.0,2.0,55.120000000000005,89.67999999999995,64.9,53.17,4.6
2017-08-09 22:00:00,51.0,53.0,73.0,0.6,8.0,2.0,55.61,89.89999999999998,62.38,60.04,4.62
2017-08-09 23:00:00,44.0,46.0,65.0,0.6,16.0,2.0,56.1,90.12,59.85,66.74,4.71
2017-08-10 00:00:00,43.0,49.0,63.0,0.6,20.0,2.0,56.59,90.34000000000003,57.32,73.12,4.86
2017-08-10 01:00:00,50.0,58.0,58.0,0.7,35.0,2.0,57.66,90.09000000000003,53.71,103.64,4.83
2017-08-10 02:00:00,56.0,69.0,41.0,0.7,91.0,2.0,58.739999999999995,89.84000000000003,50.11,127.89,6.01
2017-08-10 03:00:00,60.0,68.0,38.0,0.7,112.0,2.0,59.82,89.58000000000004,46.5,142.5,7.86
2017-08-10 04:00:00,70.0,81.0,49.0,0.8,130.0,2.0,60.7,89.11000000000001,42.31,154.15,8.57
2017-08-10 05:00:00,98.0,106.0,53.0,0.9,173.0,2.0,61.57,88.63,38.12,163.7,9.57
